Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT5ves1Dzijucsrj9LUCy4GV,Interest,NEXO,1.09102737,NEXO,1.09102737,$1.37,-,-,"approved / 0.525622359306360474 AXS",2025-05-03 05:00:00
NXT3KOvK34wm6H3TLyXpOLl7w,Interest,NEXO,2.14173229,NEXO,2.14173229,$2.69,-,-,"approved / 1.217121 XRP",2025-05-03 05:00:00
NXT2fbBlOfuKLoOUICSAoL48q,Interest,NEXO,0.79225945,NEXO,0.79225945,$1.00,-,-,"approved / NEXO Interest Earned",2025-05-03 05:00:00
NXT3NcrCZPAebKREOqo3CVEPf,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-05-03 00:00:00
NXT7T2P4M6kGqRcRnmwAlmOfN,Interest,NEXO,0.79182114,NEXO,0.79182114,$0.98,-,-,"approved / NEXO Interest Earned",2025-05-02 05:00:00
NXT5WdKAxDmNXvv8WopJ3S4NZ,Interest,NEXO,1.10992240,NEXO,1.10992240,$1.37,-,-,"approved / 0.525622359306360474 AXS",2025-05-02 05:00:00
NXTho3aIpP8KnMY0iibRBcQ1,Interest,NEXO,2.17704418,NEXO,2.17704418,$2.69,-,-,"approved / 1.217121 XRP",2025-05-02 05:00:00
NXT6mglPXAlIBgG5ftHkIWSXU,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-05-02 00:00:00
NXT7geyP5kOVVecnwrzQfHlrL,Interest,NEXO,0.79138165,NEXO,0.79138165,$0.95,-,-,"approved / NEXO Interest Earned",2025-05-01 05:00:00
NXT32BhWoh9X68vgzdBbogxXd,Interest,NEXO,2.21082041,NEXO,2.21082041,$2.67,-,-,"approved / 1.217121 XRP",2025-05-01 05:00:00
NXT13xe3MzaQA5VX4K2M2sx3o,Interest,NEXO,1.08765797,NEXO,1.08765797,$1.31,-,-,"approved / 0.525622359306360474 AXS",2025-05-01 05:00:00
NXTMhHc1E8VKrSzzMjFGWE8Z,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-05-01 00:00:00
NXT6j5UK6pznstzdIlYISTFEI,Interest,NEXO,2.24780345,NEXO,2.24780345,$2.73,-,-,"approved / 1.217121 XRP",2025-04-30 05:00:00
NXT5o4GnAVACZxV8UcTknKpVW,Interest,NEXO,1.07927645,NEXO,1.07927645,$1.31,-,-,"approved / 0.525622359306360474 AXS",2025-04-30 05:00:00
NXT1PbsnZrpeg4W5zpH5dyzur,Interest,NEXO,0.79093913,NEXO,0.79093913,$0.96,-,-,"approved / NEXO Interest Earned",2025-04-30 05:00:00
NXT2tWdPMpodRDQt0M28rNOly,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-04-30 00:00:00
NXT1OiagUbyGpfCs38Ory7Hsz,Interest,NEXO,0.79048490,NEXO,0.79048490,$0.96,-,-,"approved / NEXO Interest Earned",2025-04-29 05:00:00
NXTxux9rCToAAh8Y9X2VbQex,Interest,NEXO,2.31128990,NEXO,2.31128990,$2.79,-,-,"approved / 1.217121 XRP",2025-04-29 05:00:00
NXTRe9w6PY9OfgqyZ5pGayBR,Interest,NEXO,1.12515210,NEXO,1.12515210,$1.36,-,-,"approved / 0.525622359306360474 AXS",2025-04-29 05:00:00
NXT29hJgj2XCH2xD1Oy717n6y,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-04-29 00:00:00
NXT29nNgVVX4KrwZqpCcPsnrx,Interest,NEXO,0.79000940,NEXO,0.79000940,$0.88,-,-,"approved / NEXO Interest Earned",2025-04-28 05:00:00
NXT1KuK52L7Ash47yuXne2iQb,Interest,NEXO,1.17479390,NEXO,1.17479390,$1.31,-,-,"approved / 0.525622359306360474 AXS",2025-04-28 05:00:00
NXTF3W5M3wWKVBVjxTkxndgQ,Interest,NEXO,2.46018612,NEXO,2.46018612,$2.74,-,-,"approved / 1.217121 XRP",2025-04-28 05:00:00
NXT7Gzwy1oiZ9Lqj5kj7S9tcR,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-04-28 00:00:00
NXT600JS0Dj61ooP0MY8i5fiF,Interest,NEXO,2.36535940,NEXO,2.36535940,$2.67,-,-,"approved / 1.217121 XRP",2025-04-27 05:00:00
NXT5kqGN3XY8uMRuOtsV8YjLp,Interest,NEXO,0.78953773,NEXO,0.78953773,$0.89,-,-,"approved / NEXO Interest Earned",2025-04-27 05:00:00
NXTYZotMSXPxBbmDC8eQTUOL,Interest,NEXO,1.23430560,NEXO,1.23430560,$1.39,-,-,"approved / 0.525622359306360474 AXS",2025-04-27 05:00:00
NXT6AX1oz3L7p0hBx3yGyI1E1,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-04-27 00:00:00
NXT75rrKZknjPaOhkZJaERqIK,Interest,NEXO,1.22896403,NEXO,1.22896403,$1.38,-,-,"approved / 0.525622359306360474 AXS",2025-04-26 05:00:00
NXT4UCkqUMHOak9YjHI01Ndvr,Interest,NEXO,0.78906658,NEXO,0.78906658,$0.89,-,-,"approved / NEXO Interest Earned",2025-04-26 05:00:00
NXT2SSDYQapmnQS0HD2SBsKUv,Interest,NEXO,2.36648144,NEXO,2.36648144,$2.66,-,-,"approved / 1.217121 XRP",2025-04-26 05:00:00
NXTtbEBS4GugBNtWc8HGFX6d,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-04-26 00:00:00
NXT4NYRMmyQrd4RIVimlHrBvp,Interest,NEXO,2.39179223,NEXO,2.39179223,$2.68,-,-,"approved / 1.217121 XRP",2025-04-25 05:00:00
NXT4LSCNbR2CuUEDBzL9udVl7,Interest,NEXO,0.78859430,NEXO,0.78859430,$0.89,-,-,"approved / NEXO Interest Earned",2025-04-25 05:00:00
NXT31G3uXuw6WYgvCb45sutut,Interest,NEXO,1.21449980,NEXO,1.21449980,$1.36,-,-,"approved / 0.525622359306360474 AXS",2025-04-25 05:00:00
NXT1QOvwPF3bmt0DA3soYksrv,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-04-25 00:00:00
NXT6HkFpd0O3vixqoQWGZ1Tfb,Interest,NEXO,1.19513496,NEXO,1.19513496,$1.32,-,-,"approved / 0.525622359306360474 AXS",2025-04-24 05:00:00
NXT3n3h8C5muo5Lnpo1Q1yoLd,Interest,NEXO,0.78837014,NEXO,0.78837014,$0.87,-,-,"approved / NEXO Interest Earned",2025-04-24 05:00:00
NXT37fZTmHuJHBQNqE54xv22x,Interest,NEXO,0.10250549,NEXO,0.10250549,$0.11,-,-,"approved / 0.051093 XRP",2025-04-24 05:00:00
NXT3iZVNWnqD0nnovIUn3wbQq,Interest,USDX,-0.47000000,USDX,0.47000000,$0.47,-,-,"approved / Interest",2025-04-24 00:00:00
NXT5OtSrQSwQabJ2EEwXrAtTx,Manual Repayment,USDX,6493.02000000,USDX,0.00000000,$6493.02,16.88000000,USDX,"approved / Crypto Repayment",2025-04-23 16:51:32
NXT6ok1hdpFen62rE4XbWI6jX,Exchange Liquidation,XRP,3000.00000000,USDX,6493.02000000,$6493.02,-,-,"approved / Crypto repayment / Exchange XRP to USDX",2025-04-23 16:51:32
NXT2ApPtCkKxNXVi3N1UA4Z7h,Manual Sell Order,XRP,-3000.00000000,XRP,0.00000000,$6509.90,-,-,"approved / Crypto Repayment",2025-04-23 16:51:32
NXT1m5zXUgz71J1lC77DSJ342,Exchange,GBPX,-0.00571906,NEXO,0.00703773,$0.01,-,-,"approved / Convert Small Balances / Exchange GBPX to NEXO Token",2025-04-23 16:49:30
NXT2VRupL7iBJlluVTqGHp2th,Exchange,USDX,-0.00934400,NEXO,0.00867887,$0.01,-,-,"approved / Convert Small Balances / Exchange USDX to NEXO Token",2025-04-23 16:49:30
NXT41XGd3QQANNnsfLKfACSO3,Manual Repayment,USDX,6666.76000000,USDX,0.00000000,$6666.76,17.33000000,USDX,"approved / Crypto Repayment",2025-04-23 16:48:27
NXT51lS5HLcgXr99Nr2uZGFpN,Exchange Liquidation,XRP,3080.00000000,USDX,6666.76000000,$6666.76,-,-,"approved / Crypto repayment / Exchange XRP to USDX",2025-04-23 16:48:27
NXT7g555xA94x7C6SWK7xExnI,Manual Sell Order,XRP,-3080.00000000,XRP,0.00000000,$6684.09,-,-,"approved / Crypto Repayment",2025-04-23 16:48:26
NXT5VZji1tjL32lavdwUtJ6JS,Interest,NEXO,1.18536480,NEXO,1.18536480,$1.30,-,-,"approved / 0.525622359306360474 AXS",2025-04-23 05:00:00
NXT4YcelWN8nQ6Kkj9acio3Dq,Interest,NEXO,0.78789147,NEXO,0.78789147,$0.86,-,-,"approved / NEXO Interest Earned",2025-04-23 05:00:00
NXT3heZz6PokIP6LMsO42a2yU,Interest,NEXO,2.46540280,NEXO,2.46540280,$2.70,-,-,"approved / 1.217121 XRP",2025-04-23 05:00:00
NXT5WS6jtG753kxCucd1zHEWt,Interest,USDX,-5.75000000,USDX,5.75000000,$5.75,-,-,"approved / Interest",2025-04-23 00:00:00
NXT4KS9A9knknAQ78EEkgKk2x,Interest,NEXO,1.14924824,NEXO,1.14924824,$1.20,-,-,"approved / 0.525622359306360474 AXS",2025-04-22 05:00:00
NXT320rX4TBHsTwioG4SnN2uJ,Interest,NEXO,0.78742198,NEXO,0.78742198,$0.82,-,-,"approved / NEXO Interest Earned",2025-04-22 05:00:00
NXTvuApvaJvGBtWCFVJRLW9j,Interest,NEXO,2.43239567,NEXO,2.43239567,$2.54,-,-,"approved / 1.217121 XRP",2025-04-22 05:00:00
NXT6THspssM6BN6oEa3cLA1T4,Interest,USDX,-5.74000000,USDX,5.74000000,$5.74,-,-,"approved / Interest",2025-04-22 00:00:00
NXT5OIw8x6zeGIMtosHklhqav,Interest,NEXO,2.47223122,NEXO,2.47223122,$2.53,-,-,"approved / 1.217121 XRP",2025-04-21 05:00:00
NXT4cwSPLZuhkwvnWCEzCeCcW,Interest,NEXO,0.78694425,NEXO,0.78694425,$0.81,-,-,"approved / NEXO Interest Earned",2025-04-21 05:00:00
NXT3QHExiiLOuBfpONtTTh0DI,Interest,NEXO,1.18647560,NEXO,1.18647560,$1.21,-,-,"approved / 0.525622359306360474 AXS",2025-04-21 05:00:00
NXT1biPXLbopPnd9Km8M6T47f,Interest,USDX,-5.74000000,USDX,5.74000000,$5.74,-,-,"approved / Interest",2025-04-21 00:00:00
NXT7YzPsD6rZVRDMfq2kIR3NS,Interest,NEXO,2.45961705,NEXO,2.45961705,$2.54,-,-,"approved / 1.217121 XRP",2025-04-20 05:00:00
NXT3mEGUuHWLqwe59GguMRRWL,Interest,NEXO,1.17887796,NEXO,1.17887796,$1.22,-,-,"approved / 0.525622359306360474 AXS",2025-04-20 05:00:00
NXT1fCgxKNbjGsx60cYFiymPn,Interest,NEXO,0.78646874,NEXO,0.78646874,$0.81,-,-,"approved / NEXO Interest Earned",2025-04-20 05:00:00
NXT7g41aCqu2eFKxlTIQg5DJO,Interest,USDX,-5.74000000,USDX,5.74000000,$5.74,-,-,"approved / Interest",2025-04-20 00:00:00
NXT5g9PeA516NNLPavjkkA7ED,Interest,NEXO,1.15938548,NEXO,1.15938548,$1.18,-,-,"approved / 0.525622359306360474 AXS",2025-04-19 05:00:00
NXT5aEmSXrIyrvOMFZakMiXQY,Interest,NEXO,2.46067865,NEXO,2.46067865,$2.51,-,-,"approved / 1.217121 XRP",2025-04-19 05:00:00
NXT31fFTqjdCELunCU6rwvt6D,Interest,NEXO,0.78599527,NEXO,0.78599527,$0.80,-,-,"approved / NEXO Interest Earned",2025-04-19 05:00:00
NXT7cM6wZMAI4wD7vcXu1KGqR,Interest,USDX,-5.74000000,USDX,5.74000000,$5.74,-,-,"approved / Interest",2025-04-19 00:00:00
NXT5qQJrW4HmUKQKf2TpSsvwg,Interest,NEXO,0.78552552,NEXO,0.78552552,$0.81,-,-,"approved / NEXO Interest Earned",2025-04-18 05:00:00
NXT4mmYRtojGSdiyspkS1d2rI,Interest,NEXO,2.45049251,NEXO,2.45049251,$2.52,-,-,"approved / 1.217121 XRP",2025-04-18 05:00:00
NXT2PoAKdWdtCqd13SuTXzh8B,Interest,NEXO,1.13537166,NEXO,1.13537166,$1.17,-,-,"approved / 0.525622359306360474 AXS",2025-04-18 05:00:00
NXT2DRutnOYd5JXStE6o3onWf,Interest,USDX,-5.74000000,USDX,5.74000000,$5.74,-,-,"approved / Interest",2025-04-18 00:00:00
NXT7PaQ3Wnvio808oFWZ5qiPw,Unlocking Term Deposit,AXS,737.89299702,AXS,737.89299702,$1631.49,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2025-04-17 05:00:00
NXT5p2kEfHYv2Ee3qA3kZSUja,Interest,NEXO,0.77991324,NEXO,0.77991324,$0.79,-,-,"approved / NEXO Interest Earned",2025-04-17 05:00:00
NXT5YlD3EjLKvhnyfFpzsUmQ8,Interest,NEXO,2.49069429,NEXO,2.49069429,$2.54,-,-,"approved / 1.217121 XRP",2025-04-17 05:00:00
NXT15HtOF3gL9TzMonNnB9ejb,Fixed Term Interest,NEXO,48.95621334,NEXO,48.95621334,$49.86,-,-,"approved / AXS Term Deposit Interest in NEXO",2025-04-17 05:00:00
NXT2FviYkqR7XccVOAuZ4JcRh,Interest,USDX,-5.74000000,USDX,5.74000000,$5.74,-,-,"approved / Interest",2025-04-17 00:00:00
NXT7dgfXSWiU0uxfbOz2gXkVY,Interest,NEXO,2.51694576,NEXO,2.51694576,$2.54,-,-,"approved / 1.217121 XRP",2025-04-16 05:00:00
NXT71Cd1Vt96cfH9Wk4ozAIu3,Interest,NEXO,0.77955900,NEXO,0.77955900,$0.79,-,-,"approved / NEXO Interest Earned",2025-04-16 05:00:00
NXT4RADuHC2E9xhvbSypAIyBn,Interest,USDX,-5.73000000,USDX,5.73000000,$5.73,-,-,"approved / Interest",2025-04-16 00:00:00
NXT2EgyAgzqlg9jf9BSGj6WF7,Interest,NEXO,2.48415935,NEXO,2.48415935,$2.59,-,-,"approved / 1.217121 XRP",2025-04-15 05:00:00
NXTsk9BMkVjn4owEIZb95M2b,Interest,NEXO,0.77920832,NEXO,0.77920832,$0.81,-,-,"approved / NEXO Interest Earned",2025-04-15 05:00:00
NXT3ZfdTpEdaik2t6KFuT4BcJ,Interest,USDX,-5.73000000,USDX,5.73000000,$5.73,-,-,"approved / Interest",2025-04-15 00:00:00
NXT5xDra0TKMdewsoMfC2rCeT,Interest,NEXO,0.77885268,NEXO,0.77885268,$0.79,-,-,"approved / NEXO Interest Earned",2025-04-14 05:00:00
NXT1bsp1AzrInNCgPH1FnoTIm,Interest,NEXO,2.53066331,NEXO,2.53066331,$2.58,-,-,"approved / 1.217121 XRP",2025-04-14 05:00:00
NXT5o5of7UALqb30XV1HogXdW,Interest,USDX,-5.73000000,USDX,5.73000000,$5.73,-,-,"approved / Interest",2025-04-14 00:00:00
NXT5KIBN1rE2B9W7eerCXMiVJ,Interest,NEXO,0.77850085,NEXO,0.77850085,$0.82,-,-,"approved / NEXO Interest Earned",2025-04-13 05:00:00
NXT4oJl1Ph7cLpLTkAH4SFVXZ,Interest,NEXO,2.49553889,NEXO,2.49553889,$2.63,-,-,"approved / 1.217121 XRP",2025-04-13 05:00:00
NXT1qVrxG0VxOwGj8qLN2zCuM,Interest,USDX,-5.73000000,USDX,5.73000000,$5.73,-,-,"approved / Interest",2025-04-13 00:00:00
NXT2hYTRX4IyRxACX4RfTLyfd,Interest,NEXO,2.35238279,NEXO,2.35238279,$2.46,-,-,"approved / 1.217121 XRP",2025-04-12 05:00:00
NXTRO4cvpghhbRgDFCEOerS2,Interest,NEXO,0.77816445,NEXO,0.77816445,$0.81,-,-,"approved / NEXO Interest Earned",2025-04-12 05:00:00
NXT7BAa4U551vveZntE6eCfgw,Interest,USDX,-5.73000000,USDX,5.73000000,$5.73,-,-,"approved / Interest",2025-04-12 00:00:00
NXT493Dn4XH8nd6nOiIutiTg5,Interest,NEXO,2.36314480,NEXO,2.36314480,$2.39,-,-,"approved / 1.217121 XRP",2025-04-11 05:00:00
NXT44mrC00tqzkMLTzEIGWdNm,Interest,NEXO,0.77782692,NEXO,0.77782692,$0.79,-,-,"approved / NEXO Interest Earned",2025-04-11 05:00:00
NXT2RVr3pAM97vvDaWp4buao7,Interest,USDX,-5.73000000,USDX,5.73000000,$5.73,-,-,"approved / Interest",2025-04-11 00:00:00
NXT7SMq0EOWGs5puTReOSoo5o,Interest,NEXO,2.40582130,NEXO,2.40582130,$2.50,-,-,"approved / 1.217121 XRP",2025-04-10 05:00:00
NXT4c67EJvhpDGnblJZyFSLIt,Interest,NEXO,0.77748484,NEXO,0.77748484,$0.81,-,-,"approved / NEXO Interest Earned",2025-04-10 05:00:00
NXTaPNqefE03aYN4GWs2bM2u,Interest,USDX,-5.72000000,USDX,5.72000000,$5.72,-,-,"approved / Interest",2025-04-10 00:00:00
NXT7TuA0CFfS1bywRyFA86NDJ,Interest,NEXO,0.77715525,NEXO,0.77715525,$0.74,-,-,"approved / NEXO Interest Earned",2025-04-09 05:00:00
NXT2J9PvoOUSCBI8trR3JtDBx,Interest,NEXO,2.28998226,NEXO,2.28998226,$2.18,-,-,"approved / 1.217121 XRP",2025-04-09 05:00:00
NXT5ghlFeyVYoZZKeNYN5T1tE,Interest,USDX,-5.72000000,USDX,5.72000000,$5.72,-,-,"approved / Interest",2025-04-09 00:00:00
NXTWNnaimEUrJb0avFIest4I,Interest,NEXO,0.77682133,NEXO,0.77682133,$0.77,-,-,"approved / NEXO Interest Earned",2025-04-08 05:00:00
NXTCwWsZXziglq7VpX4NNCUW,Interest,NEXO,2.33053482,NEXO,2.33053482,$2.31,-,-,"approved / 1.217121 XRP",2025-04-08 05:00:00
NXTp7rN9U4GNYS0HwuvkMyjD,Interest,USDX,-5.72000000,USDX,5.72000000,$5.72,-,-,"approved / Interest",2025-04-08 00:00:00
NXT4sBnAix9VANSI9PpfRTxsx,Interest,NEXO,0.77648074,NEXO,0.77648074,$0.76,-,-,"approved / NEXO Interest Earned",2025-04-07 05:00:00
NXT4fHaYyqd8za87Rr5u3ERU2,Interest,NEXO,2.39296032,NEXO,2.39296032,$2.34,-,-,"approved / 1.217121 XRP",2025-04-07 05:00:00
NXT54PToSYDg4eAUVk17FRjnR,Interest,USDX,-5.72000000,USDX,5.72000000,$5.72,-,-,"approved / Interest",2025-04-07 00:00:00
NXT4FMQl72tUBqQQAJWJF37n2,Interest,NEXO,0.77613319,NEXO,0.77613319,$0.82,-,-,"approved / NEXO Interest Earned",2025-04-06 05:00:00
NXT14W1q6J5mFOwvWh4ES135h,Interest,NEXO,2.45810310,NEXO,2.45810310,$2.61,-,-,"approved / 1.217121 XRP",2025-04-06 05:00:00
NXT2v7Z2PfnDYpchZIzHer5pw,Interest,USDX,-5.72000000,USDX,5.72000000,$5.72,-,-,"approved / Interest",2025-04-06 00:00:00
NXT5yCsATi31Y3Y5V1nn24LQs,Interest,NEXO,2.37958538,NEXO,2.37958538,$2.59,-,-,"approved / 1.217121 XRP",2025-04-05 05:00:00
NXT5Tbm35eWVOsfEUY6dneTTp,Interest,NEXO,0.77579412,NEXO,0.77579412,$0.84,-,-,"approved / NEXO Interest Earned",2025-04-05 05:00:00
NXT6hZfFYAYEs8Vy88YFx1nDe,Interest,USDX,-5.71000000,USDX,5.71000000,$5.71,-,-,"approved / Interest",2025-04-05 00:00:00
NXT2S2eQHchIWwsUbeyCnjBft,Interest,NEXO,2.36250798,NEXO,2.36250798,$2.51,-,-,"approved / 1.217121 XRP",2025-04-04 05:00:00
NXTm1gvoPyKEuLX20BRCh2ZY,Interest,NEXO,0.77545691,NEXO,0.77545691,$0.82,-,-,"approved / NEXO Interest Earned",2025-04-04 05:00:00
NXToXJD2CFaEZ1t9R21SlKiT,Interest,USDX,-5.71000000,USDX,5.71000000,$5.71,-,-,"approved / Interest",2025-04-04 00:00:00
NXT5bulmchiyoRMnvxhLQSczg,Interest,NEXO,2.35953258,NEXO,2.35953258,$2.46,-,-,"approved / 1.217121 XRP",2025-04-03 05:00:00
NXTB2EzoAI27xlgsVV6jvdpN,Interest,NEXO,0.77512006,NEXO,0.77512006,$0.81,-,-,"approved / NEXO Interest Earned",2025-04-03 05:00:00
NXT3nT9dBBO1jUsCQ4GNfuo4r,Interest,USDX,-5.71000000,USDX,5.71000000,$5.71,-,-,"approved / Interest",2025-04-03 00:00:00
NXT6eCRI9baZvdFiZlDxqDUVa,Interest,NEXO,2.40047855,NEXO,2.40047855,$2.60,-,-,"approved / 1.217121 XRP",2025-04-02 05:00:00
NXT5QuY40tRo4CC4RBdECXC03,Interest,NEXO,0.77477885,NEXO,0.77477885,$0.84,-,-,"approved / NEXO Interest Earned",2025-04-02 05:00:00
NXT6HKwFx3PTDm77yhzlO0n1f,Interest,USDX,-5.71000000,USDX,5.71000000,$5.71,-,-,"approved / Interest",2025-04-02 00:00:00
NXT64feGzZejSfGaJ2TI5AJyt,Interest,NEXO,0.77444352,NEXO,0.77444352,$0.84,-,-,"approved / NEXO Interest Earned",2025-04-01 05:00:00
NXT1MaZCgD8QICCjHrkdG09fy,Interest,NEXO,2.34605405,NEXO,2.34605405,$2.54,-,-,"approved / 1.217121 XRP",2025-04-01 05:00:00
NXT6QltKQF2UF5q8lqBMwAJin,Interest,USDX,-5.71000000,USDX,5.71000000,$5.71,-,-,"approved / Interest",2025-04-01 00:00:00
NXT7GAkQaztJRzr0iP9fymxD5,Interest,NEXO,0.77409895,NEXO,0.77409895,$0.83,-,-,"approved / NEXO Interest Earned",2025-03-31 05:00:00
NXT4u9AkDBmZGSGCLqQWmrMCr,Interest,NEXO,2.43242297,NEXO,2.43242297,$2.60,-,-,"approved / 1.217121 XRP",2025-03-31 05:00:00
NXT4JAvalzYU8GACWAAB4SVyH,Interest,USDX,-5.71000000,USDX,5.71000000,$5.71,-,-,"approved / Interest",2025-03-31 00:00:00
NXT5KqNDGktxVVTT0SbEYGA98,Interest,NEXO,0.77375753,NEXO,0.77375753,$0.84,-,-,"approved / NEXO Interest Earned",2025-03-30 05:00:00
NXT3G98oBeOBJ7D5CffG8s174,Interest,NEXO,2.40346997,NEXO,2.40346997,$2.60,-,-,"approved / 1.217121 XRP",2025-03-30 05:00:00
NXT2TSczRzFeshulzyPEDQJnI,Interest,USDX,-5.70000000,USDX,5.70000000,$5.70,-,-,"approved / Interest",2025-03-30 00:00:00
NXT3qftinResQJaJIqDX6rq4U,Interest,NEXO,2.39526185,NEXO,2.39526185,$2.69,-,-,"approved / 1.217121 XRP",2025-03-29 06:00:00
NXT2QWWfvPNpjOKLY4nOXqWEZ,Interest,NEXO,0.77341702,NEXO,0.77341702,$0.87,-,-,"approved / NEXO Interest Earned",2025-03-29 06:00:00
NXT16CEtdmgRWPeX2QKGtGbDP,Interest,USDX,-5.70000000,USDX,5.70000000,$5.70,-,-,"approved / Interest",2025-03-29 00:00:00
NXT3iVTy4B1Dtxx6M86aeEdRv,Interest,NEXO,0.77307203,NEXO,0.77307203,$0.90,-,-,"approved / NEXO Interest Earned",2025-03-28 06:00:00
NXTHugPDKMiFL5KUswzez60E,Interest,NEXO,2.43732734,NEXO,2.43732734,$2.85,-,-,"approved / 1.217121 XRP",2025-03-28 06:00:00
NXT3TxsTwPCbgbf7o1oQj5oJF,Interest,USDX,-5.70000000,USDX,5.70000000,$5.70,-,-,"approved / Interest",2025-03-28 00:00:00
NXT381TLSFxMKombkObrlI4vL,Interest,NEXO,2.45331201,NEXO,2.45331201,$2.86,-,-,"approved / 1.217121 XRP",2025-03-27 06:00:00
NXT1DwrsHjKiBtp50fG6DxXHq,Interest,NEXO,0.77272537,NEXO,0.77272537,$0.90,-,-,"approved / NEXO Interest Earned",2025-03-27 06:00:00
NXT4A9aq84JIuV0phAMya8TVm,Interest,USDX,-5.70000000,USDX,5.70000000,$5.70,-,-,"approved / Interest",2025-03-27 00:00:00
NXT7MrQQfKmEqPcQrK1Zup6jP,Interest,NEXO,2.54720801,NEXO,2.54720801,$2.98,-,-,"approved / 1.217121 XRP",2025-03-26 06:00:00
NXT2Lc9t1iinO5y1z2puSdrIY,Interest,NEXO,0.77236864,NEXO,0.77236864,$0.90,-,-,"approved / NEXO Interest Earned",2025-03-26 06:00:00
NXT2iGUqOcgHVfPQDeWMYpLtw,Interest,USDX,-5.70000000,USDX,5.70000000,$5.70,-,-,"approved / Interest",2025-03-26 00:00:00
NXT6Ne20SOuuCowQOS9yqByCd,Interest,NEXO,0.77200980,NEXO,0.77200980,$0.90,-,-,"approved / NEXO Interest Earned",2025-03-25 06:00:00
NXT2sJxxHzPgVEGXCrkB3iqNJ,Interest,NEXO,2.56733782,NEXO,2.56733782,$2.98,-,-,"approved / 1.217121 XRP",2025-03-25 06:00:00
NXT2ycEHaZhcR7SakhSpkTjFW,Interest,USDX,-5.70000000,USDX,5.70000000,$5.70,-,-,"approved / Interest",2025-03-25 00:00:00
NXT6zP0gdt8iYyIOecbNndNZD,Interest,NEXO,2.59560838,NEXO,2.59560838,$2.97,-,-,"approved / 1.217121 XRP",2025-03-24 06:00:00
NXT6hUzSBnxkkg32lGhnJgtGb,Interest,NEXO,0.77164796,NEXO,0.77164796,$0.88,-,-,"approved / NEXO Interest Earned",2025-03-24 06:00:00
NXT2ASBdIjIKrBLyWfJm6maso,Interest,USDX,-5.69000000,USDX,5.69000000,$5.69,-,-,"approved / Interest",2025-03-24 00:00:00
NXT5Be8LPxNj4kp8nCNUypG3a,Interest,NEXO,0.77129210,NEXO,0.77129210,$0.88,-,-,"approved / NEXO Interest Earned",2025-03-23 06:00:00
NXT4QivPUE2SXW8kHNxRCswB0,Interest,NEXO,2.54018654,NEXO,2.54018654,$2.89,-,-,"approved / 1.217121 XRP",2025-03-23 06:00:00
NXT36SaL3ee0IlE96jKz2ODJ5,Interest,USDX,-5.69000000,USDX,5.69000000,$5.69,-,-,"approved / Interest",2025-03-23 00:00:00
NXT5p69ixyHER82dhRKzHR2O2,Interest,NEXO,2.57684578,NEXO,2.57684578,$2.90,-,-,"approved / 1.217121 XRP",2025-03-22 06:00:00
NXT5D7b6DFYSOVP68Fe5DlSsb,Interest,NEXO,0.77093235,NEXO,0.77093235,$0.87,-,-,"approved / NEXO Interest Earned",2025-03-22 06:00:00
NXTFsMF9PejkDE5A1IoyZGGJ,Interest,USDX,-5.69000000,USDX,5.69000000,$5.69,-,-,"approved / Interest",2025-03-22 00:00:00
NXT7fRch6scGNRUaBQwgJCd4F,Interest,NEXO,0.77062311,NEXO,0.77062311,$0.85,-,-,"approved / NEXO Interest Earned",2025-03-21 06:00:00
NXT7Onau72Ey0fAcAn3Y71BW0,Interest,NEXO,2.10709224,NEXO,2.10709224,$2.33,-,-,"approved / 0.956309 XRP",2025-03-21 06:00:00
NXT5LhTy1MdTTQFWEH7aIr0qB,Interest,USDX,-7.25000000,USDX,7.25000000,$7.25,-,-,"approved / Interest",2025-03-21 00:00:00
NXT46IcH7b4jvakCVkfE3x3KK,Interest,NEXO,1.53903701,NEXO,1.53903701,$1.74,-,-,"approved / 0.681852 XRP",2025-03-20 06:00:00
NXT3kmJG11BnooTpMZa8XaqgW,Interest,NEXO,0.77037495,NEXO,0.77037495,$0.87,-,-,"approved / NEXO Interest Earned",2025-03-20 06:00:00
NXT2aGEMwocjW8iaPIG7WoQlt,Interest,USDX,-7.25000000,USDX,7.25000000,$7.25,-,-,"approved / Interest",2025-03-20 00:00:00
